6805.135 ,6806.366 ,6842.143 ,6907.376 ,6967.587 ,7097.663 ,7235.717 ,7377.377 ,7518.273 ,7657.975 ,7796.051 ,7908.438 ,7982.890 ,8026.852 ,8065.489 ,8100.336 ,8097.498 ,8044.735 ,7959.329 ,7874.890 ,7789.600 ,7709.964 ,7644.232 ,7593.714 ,7550.709 ,7515.842 ,7518.828 ,7573.450 ,7669.249 ,7793.483 ,7962.504 ,8119.074 ,8237.900 ,8355.014 ,8468.676 ,8503.558 ,8831.723 ,9613.801 ,10637.601 ,11595.747 ,12628.253 ,13104.059 ,12703.075 ,11747.777 ,10882.920 ,9982.182 ,9298.792 ,9024.717 ,9035.630 ,8979.039 ,8881.998 ,9001.928 ,9417.809 ,10016.650 ,10598.299 ,11192.966 ,11662.740 ,11915.377 ,11998.735 ,12079.314 ,12155.489 ,12018.172 ,11590.027 ,10966.604 ,10329.930 ,9654.571 ,9018.603 ,8482.927 ,8022.181 ,7522.141 ,6972.094 ,6583.976 ,6441.148 ,6441.426 ,6424.353 ,6452.120 ,6268.630 ,5739.822 ,4996.876 ,4302.858 ,3602.548 ,3004.255 ,2587.571 ,2295.816 ,1988.829 ,1689.982 ,1432.916 ,1218.885 ,1040.579 ,881.579 ,771.167 ,664.061 ,540.225 ,401.539 ,302.467 ,254.657 ,210.497 ,159.192 ,100.743 ,64.377 ,125.005 
6795.525 ,6762.781 ,6770.301 ,6812.754 ,6884.810 ,6981.138 ,7096.407 ,7225.286 ,7362.445 ,7502.552 ,7645.198 ,7789.972 ,7906.940 ,7980.929 ,8021.371 ,8058.374 ,8092.522 ,8088.914 ,8035.310 ,7949.043 ,7863.749 ,7777.579 ,7697.320 ,7631.355 ,7580.870 ,7537.893 ,7503.088 ,7506.158 ,7560.848 ,7656.702 ,7780.996 ,7950.042 ,8106.666 ,8225.597 ,8342.804 ,8456.542 ,8491.582 ,8819.426 ,9600.458 ,10622.785 ,11579.490 ,12610.392 ,13085.239 ,12684.357 ,11729.800 ,10865.417 ,9964.986 ,9281.715 ,9007.442 ,9017.816 ,8960.467 ,8862.452 ,8980.655 ,9393.811 ,9989.129 ,10567.015 ,11157.698 ,11622.773 ,11869.847 ,11947.059 ,12021.245 ,12090.602 ,11947.055 ,11513.771 ,10885.814 ,10243.958 ,9562.700 ,8921.108 ,8380.344 ,7914.428 ,7409.321 ,6855.555 ,6458.306 ,6298.003 ,6276.198 ,6238.533 ,6245.297 ,6048.303 ,5517.829 ,4781.215 ,4093.256 ,3400.273 ,2809.282 ,2398.365 ,2111.688 ,1811.519 ,1520.822 ,1271.860 ,1065.464 ,894.718 ,741.962 ,643.103 ,547.644 ,433.847 ,301.711 ,217.622 ,187.095 ,152.154 ,112.801 ,69.034 ,135.083 
6781.990 ,6775.347 ,6758.067 ,6775.358 ,6822.816 ,6896.039 ,6989.713 ,7098.525 ,7222.630 ,7359.450 ,7501.846 ,7644.883 ,7789.093 ,7905.399 ,7978.618 ,8018.240 ,8054.430 ,8087.744 ,8083.524 ,8029.655 ,7943.364 ,7858.047 ,7771.891 ,7691.694 ,7625.818 ,7575.445 ,7532.610 ,7497.963 ,7501.199 ,7556.055 ,7652.060 ,7776.467 ,7945.572 ,8102.213 ,8221.117 ,8338.225 ,8451.816 ,8486.709 ,8814.092 ,9594.214 ,10615.345 ,11570.807 ,12600.295 ,13074.071 ,12672.718 ,11718.014 ,10853.160 ,9951.924 ,9267.833 ,8992.772 ,9002.162 ,8943.373 ,8843.535 ,8958.804 ,9367.530 ,9957.205 ,10529.098 ,11113.503 ,11570.984 ,11808.799 ,11875.649 ,11939.241 ,11997.547 ,11843.714 ,11401.593 ,10765.718 ,10115.351 ,9424.925 ,8775.016 ,8227.266 ,7754.866 ,7243.831 ,6686.318 ,6279.113 ,6098.998 ,6052.228 ,5991.959 ,5975.973 ,5766.786 ,5240.442 ,4519.042 ,3846.012 ,3169.510 ,2595.541 ,2200.396 ,1928.832 ,1640.960 ,1370.057 ,1145.505 ,953.217 ,787.656 ,648.171 ,561.439 ,476.520 ,376.014 ,259.921 ,197.300 ,160.875 ,119.713 ,73.813 ,146.301 
6761.041 ,6705.604 ,6754.326 ,6752.523 ,6779.588 ,6832.047 ,6906.429 ,6997.437 ,7099.775 ,7219.088 ,7355.551 ,7500.220 ,7643.630 ,7787.258 ,7902.888 ,7975.327 ,8014.124 ,8049.497 ,8081.971 ,8077.141 ,8023.014 ,7936.708 ,7851.379 ,7765.247 ,7685.122 ,7619.342 ,7569.087 ,7526.401 ,7491.916 ,7495.317 ,7550.332 ,7646.478 ,7770.982 ,7940.126 ,8096.765 ,8215.626 ,8332.622 ,8446.052 ,8480.792 ,8807.674 ,9586.790 ,10606.600 ,11560.700 ,12588.647 ,13061.294 ,12659.518 ,11704.783 ,10839.565 ,9937.635 ,9252.807 ,8976.990 ,8985.394 ,8925.173 ,8823.522 ,8935.840 ,9340.084 ,9924.041 ,10489.866 ,11067.918 ,11517.744 ,11746.265 ,11802.739 ,11855.723 ,11902.963 ,11738.857 ,11287.946 ,10644.228 ,9985.424 ,9285.909 ,8627.757 ,8073.083 ,7594.252 ,7077.348 ,6516.156 ,6099.038 ,5899.120 ,5827.376 ,5744.497 ,5705.748 ,5484.385 ,4962.240 ,4256.152 ,3598.141 ,2938.214 ,2381.347 ,2002.033 ,1745.625 ,1470.093 ,1219.030 ,1018.931 ,840.782 ,680.430 ,554.241 ,479.656 ,405.293 ,318.098 ,218.073 ,169.245 ,126.441 ,78.670 ,158.444 
6732.574 ,6683.455 ,6664.751 ,6732.049 ,6745.728 ,6782.566 ,6840.019 ,6915.546 ,7003.869 ,7099.712 ,7214.210 ,7350.291 ,7497.207 ,7640.965 ,7783.984 ,7898.915 ,7970.560 ,8008.525 ,8043.073 ,8074.703 ,8069.263 ,8014.887 ,7928.583 ,7843.257 ,7757.165 ,7677.127 ,7611.456 ,7561.329 ,7518.799 ,7484.482 ,7488.048 ,7543.213 ,7639.480 ,7764.059 ,7933.210 ,8089.819 ,8208.615 ,8325.476 ,8438.724 ,8473.305 ,8799.626 ,9577.592 ,10595.891 ,11548.453 ,12574.669 ,13046.098 ,12643.974 ,11689.385 ,10823.962 ,9921.504 ,9236.066 ,8959.544 ,8966.960 ,8905.317 ,8801.872 ,8911.217 ,9310.902 ,9889.031 ,10448.683 ,11020.272 ,11462.358 ,11681.539 ,11727.624 ,11769.987 ,11806.148 ,11631.796 ,11172.176 ,10520.730 ,9853.610 ,9145.132 ,8478.856 ,7917.359 ,7432.184 ,6909.504 ,6344.734 ,5917.778 ,5698.087 ,5601.375 ,5495.893 ,5434.382 ,5200.880 ,4683.030 ,3992.390 ,3349.526 ,2706.301 ,2166.645 ,1803.237 ,1562.037 ,1298.899 ,1067.729 ,892.127 ,728.155 ,573.044 ,460.179 ,397.758 ,333.968 ,260.105 ,176.172 ,132.827 ,83.466 ,171.154 
6697.939 ,6660.604 ,6645.779 ,6651.725 ,6708.001 ,6737.156 ,6783.755 ,6846.186 ,6922.839 ,7008.455 ,7097.778 ,7207.431 ,7343.094 ,7492.218 ,7636.285 ,7778.657 ,7892.861 ,7963.694 ,8000.816 ,8034.531 ,8065.307 ,8059.258 ,8004.648 ,7918.369 ,7833.068 ,7747.039 ,7667.109 ,7601.564 ,7551.578 ,7509.215 ,7475.076 ,7478.807 ,7534.105 ,7630.469 ,7755.090 ,7924.204 ,8080.740 ,8199.441 ,8316.137 ,8429.173 ,8463.586 ,8789.259 ,9565.870 ,10582.390 ,11533.163 ,12557.377 ,13027.466 ,12625.098 ,11670.908 ,10805.508 ,9902.760 ,9216.892 ,8939.739 ,8946.165 ,8883.116 ,8777.904 ,8884.249 ,9279.271 ,9851.419 ,10404.751 ,10969.728 ,11403.958 ,11613.743 ,11649.427 ,11681.158 ,11706.234 ,11521.682 ,11053.476 ,10394.476 ,9719.215 ,9001.962 ,8327.739 ,7759.568 ,7268.177 ,6739.860 ,6171.662 ,5734.981 ,5495.579 ,5373.926 ,5245.872 ,5161.618 ,4916.041 ,4402.622 ,3727.610 ,3100.059 ,2473.704 ,1951.399 ,1603.990 ,1378.060 ,1127.385 ,916.166 ,765.105 ,615.351 ,465.521 ,366.008 ,315.766 ,262.564 ,202.051 ,134.229 ,88.027 ,183.937 
6658.561 ,6634.344 ,6625.252 ,6630.606 ,6649.726 ,6681.932 ,6726.545 ,6782.884 ,6850.271 ,6928.024 ,7010.910 ,7093.691 ,7198.468 ,7333.673 ,7484.958 ,7629.291 ,7770.973 ,7884.414 ,7954.414 ,7990.683 ,8023.554 ,8053.469 ,8046.814 ,7991.986 ,7905.758 ,7820.509 ,7734.569 ,7654.771 ,7589.372 ,7539.541 ,7497.358 ,7463.408 ,7467.300 ,7522.717 ,7619.148 ,7743.772 ,7912.798 ,8069.215 ,8187.784 ,8304.279 ,8417.069 ,8451.304 ,8776.231 ,9551.251 ,10565.686 ,11514.382 ,12536.285 ,13004.890 ,12602.403 ,11648.899 ,10783.786 ,9881.023 ,9194.933 ,8917.233 ,8922.668 ,8858.233 ,8751.288 ,8854.602 ,9244.843 ,9810.843 ,10357.691 ,10915.888 ,11342.136 ,11542.467 ,11567.747 ,11588.846 ,11602.834 ,11408.147 ,10931.503 ,10265.153 ,9581.962 ,8856.159 ,8174.198 ,7599.530 ,7102.077 ,6568.287 ,5996.837 ,5550.570 ,5291.542 ,5145.003 ,4994.433 ,4887.476 ,4629.906 ,4121.072 ,3461.882 ,2849.825 ,2240.518 ,1735.710 ,1404.395 ,1193.793 ,955.648 ,764.430 ,637.938 ,502.439 ,357.931 ,271.791 ,233.734 ,191.130 ,143.976 ,92.275 ,196.437 
6620.983 ,6648.787 ,6632.703 ,6628.793 ,6636.850 ,6656.666 ,6687.579 ,6728.928 ,6782.771 ,6849.806 ,6928.465 ,7011.276 ,7093.483 ,7197.608 ,7332.081 ,7482.602 ,7626.176 ,7767.080 ,7879.957 ,7949.722 ,7985.984 ,8018.854 ,8048.806 ,8042.225 ,7987.481 ,7901.349 ,7816.232 ,7730.443 ,7650.809 ,7585.584 ,7535.923 ,7493.890 ,7460.066 ,7464.029 ,7519.441 ,7615.797 ,7740.270 ,7909.035 ,8065.187 ,8183.526 ,8299.753 ,8412.180 ,8446.041 ,8770.137 ,9543.663 ,10556.178 ,11502.867 ,12522.485 ,12989.304 ,12585.908 ,11631.952 ,10765.858 ,9861.567 ,9173.858 ,8894.505 ,8897.915 ,8830.742 ,8720.485 ,8818.616 ,9201.150 ,9757.450 ,10294.215 ,10842.123 ,11255.906 ,11440.939 ,11449.219 ,11453.336 ,11449.937 ,11239.928 ,10751.407 ,10075.594 ,9382.618 ,8646.863 ,7956.486 ,7375.382 ,6872.637 ,6335.009 ,5763.029 ,5309.876 ,5033.442 ,4864.412 ,4694.321 ,4567.353 ,4304.644 ,3813.412 ,3186.749 ,2590.814 ,2015.044 ,1573.360 ,1266.024 ,1050.788 ,834.217 ,670.082 ,557.426 ,437.235 ,309.508 ,242.195 ,197.561 ,148.954 ,96.373 ,209.012 
6576.990 ,6583.254 ,6637.817 ,6629.875 ,6631.152 ,6641.913 ,6662.422 ,6692.036 ,6730.111 ,6781.446 ,6848.117 ,6927.669 ,7010.389 ,7092.008 ,7195.462 ,7329.177 ,7478.907 ,7621.696 ,7761.796 ,7874.088 ,7943.606 ,7979.855 ,8012.718 ,8042.702 ,8036.196 ,7981.545 ,7895.526 ,7810.556 ,7724.932 ,7645.478 ,7580.439 ,7530.956 ,7489.081 ,7455.388 ,7459.421 ,7514.820 ,7611.083 ,7735.382 ,7903.856 ,8059.714 ,8177.802 ,8293.740 ,8405.785 ,8439.265 ,8762.470 ,9534.364 ,10544.776 ,11489.287 ,12506.436 ,12971.384 ,12567.151 ,11612.912 ,10745.993 ,9840.334 ,9151.127 ,8870.171 ,8871.553 ,8801.652 ,8688.099 ,8781.028 ,9155.779 ,9702.273 ,10228.852 ,10766.364 ,11167.598 ,11337.288 ,11328.553 ,11315.674 ,11294.876 ,11069.570 ,10569.251 ,9884.089 ,9181.442 ,8435.860 ,7737.184 ,7149.743 ,6641.790 ,6100.419 ,5528.010 ,5068.046 ,4774.243 ,4582.736 ,4393.140 ,4246.167 ,3978.360 ,3504.832 ,2910.835 ,2331.141 ,1789.035 ,1410.605 ,1127.319 ,907.486 ,712.544 ,575.541 ,476.753 ,371.903 ,260.992 ,203.963 ,153.820 ,100.405 ,221.606 
6531.149 ,6552.935 ,6572.200 ,6625.197 ,6625.401 ,6631.866 ,6645.330 ,6666.527 ,6694.833 ,6729.624 ,6778.437 ,6844.728 ,6925.153 ,7007.763 ,7088.773 ,7191.529 ,7324.454 ,7473.355 ,7615.323 ,7754.584 ,7866.264 ,7935.516 ,7971.744 ,8004.590 ,8034.599 ,8028.171 ,7973.626 ,7887.741 ,7802.939 ,7717.503 ,7638.247 ,7573.410 ,7524.119 ,7482.411 ,7448.859 ,7452.961 ,7508.331 ,7604.478 ,7728.573 ,7896.713 ,8052.239 ,8170.047 ,8285.667 ,8397.301 ,8430.392 ,8752.627 ,9522.696 ,10530.754 ,11472.851 ,12487.279 ,12950.238 ,12545.269 ,11590.985 ,10723.454 ,9816.651 ,9126.118 ,8843.627 ,8842.980 ,8770.368 ,8653.546 ,8741.247 ,9108.121 ,9644.669 ,10160.927 ,10687.907 ,11076.488 ,11230.788 ,11205.034 ,11175.157 ,11136.958 ,10896.406 ,10384.409 ,9690.065 ,8977.919 ,8222.692 ,7515.886 ,6922.251 ,6409.216 ,5864.233 ,5291.539 ,4824.876 ,4513.770 ,4299.825 ,4090.764 ,3923.816 ,3650.977 ,3195.277 ,2634.103 ,2070.800 ,1562.505 ,1247.443 ,988.287 ,763.909 ,590.652 ,480.825 ,395.933 ,306.456 ,212.394 ,159.272 ,104.639 ,234.037 
